,adsid,campaignid,distance,match_type,ads_keyword,deduction_info,collection_id,display_name,campaign_stock,json_data,tracking_info,itemid,shopid,algo_image,fe_flags,item_basic.itemid,item_basic.shopid,item_basic.name,item_basic.label_ids,item_basic.image,item_basic.images,item_basic.currency,item_basic.stock,item_basic.status,item_basic.ctime,item_basic.sold,item_basic.historical_sold,item_basic.liked,item_basic.liked_count,item_basic.view_count,item_basic.catid,item_basic.brand,item_basic.cmt_count,item_basic.flag,item_basic.cb_option,item_basic.item_status,item_basic.price,item_basic.price_min,item_basic.price_max,item_basic.price_min_before_discount,item_basic.price_max_before_discount,item_basic.hidden_price_display,item_basic.price_before_discount,item_basic.has_lowest_price_guarantee,item_basic.show_discount,item_basic.raw_discount,item_basic.discount,item_basic.is_category_failed,item_basic.size_chart,item_basic.video_info_list,item_basic.tier_variations,item_basic.item_rating.rating_star,item_basic.item_rating.rating_count,item_basic.item_rating.rcount_with_context,item_basic.item_rating.rcount_with_image,item_basic.item_type,item_basic.reference_item_id,item_basic.transparent_background_image,item_basic.is_adult,item_basic.badge_icon_type,item_basic.shopee_verified,item_basic.is_official_shop,item_basic.show_official_shop_label,item_basic.show_shopee_verified_label,item_basic.show_official_shop_label_in_title,item_basic.is_cc_installment_payment_eligible,item_basic.is_non_cc_installment_payment_eligible,item_basic.coin_earn_label,item_basic.show_free_shipping,item_basic.preview_info,item_basic.coin_info,item_basic.exclusive_price_info,item_basic.bundle_deal_id,item_basic.can_use_bundle_deal,item_basic.bundle_deal_info,item_basic.is_group_buy_item,item_basic.has_group_buy_stock,item_basic.group_buy_info,item_basic.welcome_package_type,item_basic.welcome_package_info,item_basic.add_on_deal_info,item_basic.can_use_wholesale,item_basic.is_preferred_plus_seller,item_basic.shop_location,item_basic.has_model_with_available_shopee_stock,item_basic.voucher_info,item_basic.can_use_cod,item_basic.is_on_flash_sale,item_basic.spl_installment_tenure,item_basic.is_live_streaming_price,item_basic.is_mart,item_basic.pack_size,item_basic.bundle_deal_info.bundle_deal_id,item_basic.bundle_deal_info.bundle_deal_label,item_basic.voucher_info.promotion_id,item_basic.voucher_info.voucher_code,item_basic.voucher_info.label,tracking_info.viral_spu_tracking,tracking_info.business_tracking,tracking_info.multi_search_tracking,tracking_info.groupid,tracking_info.ruleid,item_basic.add_on_deal_info.add_on_deal_id,item_basic.add_on_deal_info.add_on_deal_label,item_basic.add_on_deal_info.sub_type,item_basic.add_on_deal_info.status
8,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,6037117882,260066447,,,6037117882,260066447,S-4XL✿90公斤可穿大尺碼小可愛✿ 大尺碼鈕釦背心女夏外穿冰絲針織衫百搭打底衫性感v領T桖上衣女,"[16, 1000449, 1000140, 1000508, 1000138, 1001499, 1001777, 1001779, 1001942, 1002553, 1002552, 1001511, 1000553, 1003145, 1003754, 1000365, 1000040, 25, 1001578, 1004576, 1005141, 1005228, 1000289, 1000335, 1000364, 1000430, 1000487, 1001270, 1001808, 1000626, 1000613, 1000028, 1002200, 1002443, 1002188, 1002825, 1004773, 1004850, 1005019, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",624af1fa434d2d1ed0e69b6494f56d16,"['624af1fa434d2d1ed0e69b6494f56d16', '01ec44d89789980cd4b517328e806250', '98bae23cab867ce503d2f2fac7aa4446', '362ffef5d8094a96b08d824a3afff304', '7eded354f5674e94c8e50c7810ff2ea1', '2f269e55175ed17940327011279258ca', 'd570fc9a8a602cf8e4ee7a8948ce82d7', '8082067ad8bbba6cbdfb365c44d9eb39', '754653e9d292b20b4cea15e307e1b59c']",TWD,46131,1,1591623054,190,2665,False,1038,4183,62,自有品牌,683,196608,1,normal,6800000,6800000,6800000,10500000,10500000,,10500000,False,35,35,6.5,False,,"[{'video_id': 'KMgCreUh50Wmwbf5', 'thumb_url': 'aa6c2ed89b4082ddaa3bd0d2b34ec361', 'duration': 45, 'version': 0, 'vid': '', 'formats': [], 'default_format': None}]","[{'name': '颜色', 'options': ['黑色 優質冰絲不起球不掉色不縮水', '白色 優質冰絲不起球不掉色不縮水', '草綠色 優質冰絲不起球不掉色不縮水', '杏色 優質冰絲不起球不掉色不縮水', '薑黃色 優質冰絲不起球不掉色不縮水', '檸檬黃 優質冰絲不起球不掉色不縮水', '天藍色 優質冰絲不起球不掉色不縮水'], 'images': ['b3df1a29721a55805a298ee8a1cf5898', 'c70d948e6d4cd05b76cf6934a8ed0ee5', 'ae0ac3c589f3fc054ac2b511f23761ca', 'c521d9c79230cdac36df39b1d8b0f29d', '914b12f57782da4c91d7c0aeb6f9d38f', '2faeaf83e0cabdf923f9717c8cfd8320', '4c40e165fbb748d6571ddd074440dd4d'], 'properties': [], 'type': 0}, {'name': '尺码', 'options': ['S 建議40-45KG', 'M     建議45-50KG', 'L      建議50-55KG', 'XL 建議55-60KG', '2XL 建議60-65KG', '3XL 建議65-75KG', '4XL 建議75-90KG'], 'images': None, 'properties': [], 'type': 0}]",4.874084919472914,"[683, 5, 0, 11, 44, 623]",190,156,0,,,False,0,True,False,False,True,False,False,False,,False,,,,0,False,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,,,82836443.0,25OC25292,滿額折$30,,,,0.0,[0],,,,
9,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,3738270085,240772138,,,3738270085,240772138,現貨供應 【低價爆款】女士涼感無袖背心 冰絲背心 吊帶女夏季打底衫 高彈內搭 韓版性感背心 小可愛 修身顯瘦 吊帶衫,"[16, 1000449, 1000508, 1001499, 1001942, 1001511, 1000553, 25, 1004780, 1005141, 1005228, 1005132, 1000028, 1000430, 1000573, 23, 1003135, 1004356, 1004131, 1004440, 1004685, 1004773, 1004850, 1004824, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315, 1005523]",de5ab17687a1c52f0bd5e1bdda70aea0,"['de5ab17687a1c52f0bd5e1bdda70aea0', '0fc7a7ede94cd813f58afaf68ad91206', 'abb22a68a0a6017b39cfe568f9aea9bb', '1b1da7603df1e5ee49a01ebf8b8ebdd0', 'd74a174b45ff4c3ad07f6c1823ec5787', 'fcefe18c2cfefbf1681afdb6e11a0cca', '916e4bd9807795e8f377f7e0f4f74d63', '90ec718f37561eb3170096769f92f492', '5896470bdf69e2c00e93af0a1692da46']",TWD,5689,1,1592238462,417,2460,False,793,10934,62,自有品牌,334,65536,1,normal,3800000,3800000,5900000,15700000,15700000,,15700000,False,76,76,2.4,False,,"[{'video_id': 'a4b18e6cfcf179aa226b29d1df6b414f', 'thumb_url': 'e50d76ab51ac9f8b8748f008231aabeb', 'duration': 35, 'version': 1, 'vid': None, 'formats': [], 'default_format': None}]","[{'name': '颜色', 'options': ['黑色', '白色', '藕色', '粉色', '水蘭', '綠色', '紫色'], 'images': ['8c05a6c8e159802f5f097d48b4029056', '24c633e5f30bdb632bc82a599857fad1', '209cc7f894da144aa04d00b8b4c2775f', '567e8125abd449d941649c7975b1bb0e', '01b2d9ada4fd0bab9cf194609b665864', '6f3d6137f9a786d0d264cc145ad9c179', '22a2c9d3e8f5ca786dde03405a5a8315'], 'properties': [], 'type': 0}, {'name': '尺码', 'options': ['M 【建議40-47.5kg】', 'L 【建議47.5-55kg】', 'XL 【建議52.5-60kg】', '2XL【建議60-67.5kg】', '3XL 【建議67.5-75kg】'], 'images': None, 'properties': [], 'type': 0}]",4.775449101796407,"[334, 0, 0, 22, 31, 281]",94,68,0,,,False,0,False,False,False,False,False,False,False,,False,,,,8786904,True,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,8786904.0,5 件 9.5折,,,,,,,0.0,[0],,,,
10,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,4980351512,165373703,,,4980351512,165373703,無袖背心女 夏季新款背心 吊帶背心 美背 無袖性感吊帶背心 港味短款內搭打底 無袖吊帶上衣女 黑色緊身露臍小背心,"[25, 1004846, 1004778, 1004779, 1004780, 1005132, 1005522]",f7160da3b638e0dcf1de4e9abf9f83ba,"['f7160da3b638e0dcf1de4e9abf9f83ba', '0770629c79e5ec493afeb92d5fef783d', 'aed149d25db2a3353174db2d53f13d3c', '51d980e955c0a65fc95e1bfef7e5bd89', '92b762856ce52ee6554f93de420e3010', 'b132a81a405c4b70d8f66d3cbc4f2581', '3bce08c57f9d4d5f784fb8cf61020423', 'b549889a5bcf3773a7f73c2ebd88bc4d', '015348f6eb86c8705715a75460450ac6']",TWD,119604,1,1614667926,47,314,False,642,3693,62,,91,131072,0,normal,8000000,8000000,8000000,9400000,9400000,,9400000,False,15,15,8.5,False,e7fcb8c1c512a68f3b2f5adaa6215a47,,"[{'name': '顏色', 'options': ['黑色', '深灰色', '白色'], 'images': ['f7160da3b638e0dcf1de4e9abf9f83ba', '92b762856ce52ee6554f93de420e3010', 'aed149d25db2a3353174db2d53f13d3c'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]",4.615384615384615,"[91, 1, 0, 8, 15, 67]",12,8,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,桃園市桃園區,False,,False,False,,,False,,,,,,,,,,0.0,[0],,,,
11,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,4436037134,165649753,,,4436037134,165649753,小可愛 背心 背心 細肩帶背心 韓妞必備夏季韓版合身顯瘦背心女性感外穿小心機港味chic短版上衣潮,"[16, 1000449, 1000140, 1000508, 1001499, 1001777, 1001779, 1001942, 1002553, 1002552, 1002516, 1001511, 1000553, 1003145, 1002857, 1003539, 1003754, 1002127, 25, 1004527, 1004780, 1005702, 1005703, 1005704, 1005705, 1005141, 1005833, 1005228, 1005837, 1005132, 1000620, 1001808, 1002443, 1002188, 1002825, 1003368, 1003376, 1004418, 1004514, 1004773, 1004850, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",5305ae81ad9051d754414b9f1f2acab8,"['5305ae81ad9051d754414b9f1f2acab8', 'eb46c37b08605fcaf3bcdc5beef1d5e1', '48a4df7c87be8f9cbf05331ca81a1d65', '5c2df31e31b6484de1f0608ed9291d3c', '0088cd53e1a2777b1808187f77873da2', '5e5f1dd9110cfc4473a3e9689f7370d2', '14f19741533767061bc9525a17be26a1', '77711794dff1fad42835d10ecf9e455c', 'f63286a2fd3bb789ae1c76861f71856c']",TWD,2781,1,1590990642,48,1421,False,2212,4685,62,自有品牌,388,196608,1,normal,5600000,5600000,5600000,11800000,11800000,,11800000,False,53,53,4.7,False,,,"[{'name': '顏色', 'options': ['黑色', '白色', '紅色', '灰色', '淺藍色', '黃色', '粉色'], 'images': ['3f73859dbec3134be6f0080a31ffcf3d', '14f19741533767061bc9525a17be26a1', '5c2df31e31b6484de1f0608ed9291d3c', 'bc09de6e6fa1210380fbc9c75431818c', 'eb46c37b08605fcaf3bcdc5beef1d5e1', '48a4df7c87be8f9cbf05331ca81a1d65', 'b8986aea75faf9c44d34c708ac9cb893'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['均碼（70-120斤）'], 'images': None, 'properties': [], 'type': 0}]",4.754521963824289,"[387, 7, 2, 13, 35, 330]",48,34,0,,,False,0,False,True,True,False,True,False,False,,False,,,,0,False,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,,,,,,,,,0.0,[0],3178517.0,滿額贈,1.0,1.0
12,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,975331491,9001359,,,975331491,9001359,細肩帶罩杯一體式背心 升級版帶胸墊《免穿內衣》無鋼圈 露背性感莫代爾棉胸罩女上衣【LaVie洛薇】TB0037,"[16, 1000432, 1000140, 1000508, 1000503, 1001499, 1002516, 1002858, 25, 1002127, 1004555, 1005833, 1005837, 1000018, 1000028, 1000131, 1000197, 1000279, 1000381, 1000399, 1000430, 1000487, 1000573, 1000579, 1000640, 23, 4, 1001270, 1001808, 1001500, 1001563, 1000613, 1000627, 1001487, 1001479, 1002216, 1002200, 1002234, 1002236, 1002239, 1002238, 1002188, 1002243, 1002240, 1002245, 1002244, 1002826, 1002883, 1003135, 1002865, 1003368, 1003529, 1003765, 1003907, 1003781, 1004356, 1004131, 1004514, 1004440, 1004685, 1004773, 1004849, 1005036, 1005019, 1004777, 1005315, 1005523]",f8a20af557132e1f46388bbc5220b648,"['f8a20af557132e1f46388bbc5220b648', 'ddf3c12eff8a531616372e7c7f8e86ce', '88e26a64c0490058d93ef59f5688bdb3', 'e1da7032ea9b9075f1c1d1ad97530374', '4cf5620129b83c0c704b1b7af339d166', 'e7707c344a5bd5f6d17126203898a6bc', '6bf6d12ec61bb9793e6eea8e7cdddbbc', '926995402f23a5ae8f955c255f0d3e87', '7ebbfb8552c1dad855aa75eef84074ed', '83a05eab81a6a4ea09c339806466d1da', '82b6c5c54f4bfdfe0085915bc0a4c994', '0d8b2af5f98e9afd99da26620120a8cc']",TWD,254,1,1520758471,123,11926,False,4499,3208,62,,3447,196610,0,normal,13900000,13900000,13900000,32900000,32900000,,32900000,False,58,58,4.2,False,,,"[{'name': '顏色', 'options': ['黑色', '白色', '粉色', '藍色'], 'images': ['bda61f65c8382ede65a6434aa0c62d3e', 'd53561fb747de5b58ce5edcc8094f8f3', '9f45f4dabefd8614680baa2622dfd5a2', 'bc1e06702f46335f34694cc15be108d4'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]",4.913093858632677,"[3452, 4, 5, 39, 191, 3213]",761,426,0,,c4efb5ffd056b62af365d382fbf28a3f,False,0,False,True,True,False,True,False,False,,True,,,,0,False,,,,,0,,,False,False,臺中市北屯區,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
13,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,1224164826,66434195,,,1224164826,66434195,女裝工字背心 棉質舒適彈力背心 背心小可愛  挖背背心 內搭背心 女背心（純回饋拚價格衝評價),"[16, 1000140, 1000508, 1000503, 1001499, 25, 1004845, 1004778, 1004779, 1004780, 1005131, 1000620, 1001808, 1004773, 1004849, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",eb5ceb73c5bcb3c8d0f7140b5a0bb7e3,"['eb5ceb73c5bcb3c8d0f7140b5a0bb7e3', '6068b0f1ff419c6314b368af0cc5137b', '3f57d6ed8a619a4228b9f40665132536', '03c83b7b4fb26005c9b3a6a2a53c5140', '0dcb2e2f89428c63f0be5f54929f1f5a', 'b47c588a491bcaf1df5a74c274c37b81', 'ba73f17ea4a4f632ccec24c7c1f142f1', '493f95d5dc3b48237381f51d3d0aefa1']",TWD,370,1,1528207338,74,1501,False,512,906,62,,280,65536,0,normal,4900000,4900000,4900000,5900000,5900000,,5900000,False,17,17,8.3,False,,,"[{'name': 'Variation', 'options': ['白色', '亮黃', '寶藍', '深紫', '深咖', '灰色', '大紅', '粉色', '西瓜紅', '草綠', '黑色', '鵝黃', '丈青(售完)'], 'images': None, 'properties': [], 'type': 0}]",4.860714285714286,"[280, 3, 0, 4, 19, 254]",46,29,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,臺北市南港區,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
14,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,11207552821,2439823,,,11207552821,2439823,【DIFF】韓版美背帶胸墊防走光運動背心 上衣 小可愛 女裝 背心女 衣服 冰絲背心 短板上衣 短版上衣【V130】,"[1000432, 1000140, 1000508, 1000503, 16, 1001499, 1001777, 1001779, 1002553, 1002552, 1002516, 1002936, 1002937, 1002938, 1002950, 1002949, 1002939, 1002941, 1002951, 1002952, 1003145, 1002858, 25, 1003539, 1003754, 1003926, 1002127, 1004780, 1005702, 1005703, 1005704, 1005705, 1005833, 1005837, 1005131, 1004777, 1005315]",376ea52e27484efb1c384ad5303ac52a,"['376ea52e27484efb1c384ad5303ac52a', 'f776b8723475d66cd9001701caa785fd', '58639c69b23e34740209a6db8e70109c', 'bb4c724fd99e0f7621fe707373553eb5', 'bad6bb069e7afc013443cad3bb244692', 'f98631d7fdf0aa03f1c3b89923e70f9f', 'f2c2f152b03c4c84a5119d16024bc255', '40802c859c86ee3fcaf771a8b7074bef', 'b17fe70494d732e56de399e47af54ff7', '81ac1631333e0c70cee50329073a25d2']",TWD,16561,1,1622283893,14,18,False,93,2241,62,,10,0,0,normal,6900000,6900000,6900000,19900000,19900000,,19900000,False,65,65,3.5,False,,,"[{'name': '規格', 'options': ['【V130】磚紅', '【V130】黑色', '【V130】白色'], 'images': None, 'properties': [], 'type': 0}]",5.0,"[6, 0, 0, 0, 0, 6]",3,3,0,,,False,0,False,True,True,False,True,False,False,,False,,,,0,False,,,,,0,,,False,False,臺中市西屯區,False,,False,False,,,False,,,,,,,,,,0.0,[0],2815037.0,加價購,0.0,1.0
15,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,2939150375,361800542,,,2939150375,361800542,【低價爆款】在台現貨🌸 春夏新款純色內搭打底衫工字吊帶背心女性感外穿港味印花無袖T恤无袖韩版女生小可愛 修身顯瘦 吊帶,"[25, 23, 1005523]",2d0b31a3eb9e692b13d27fd93bbd46fb,"['2d0b31a3eb9e692b13d27fd93bbd46fb', 'ad6dd87d523812f7a531aaeb9af7c36f', 'ddab3b467d1d5f3653487ba38a2cd325', '904d160fe14b040e89a5282ac1b69622', '2f1fa481a790e1638270dd8ce2b0e968', 'bccfb65cd84af02e1a8fc7e49a6485c9', 'efd5c39bc1259c685356ed7262c68319', 'fac6dc269e4716d3c434b9e4c774c119', 'd4dc850f2bfb5e04d1bc7ffc6b847649']",TWD,23293,1,1617609633,18,29,False,100,2609,62,自有品牌,8,65536,0,normal,12000000,12000000,15500000,-1,-1,,0,False,0,0,,False,,,"[{'name': '顏色分類', 'options': ['純T-白色', '純T-黑色', '726#白色', '726#黑色', '723#白色', '723#黑色', '729#白色', '729#黑色', '717#白色', '717#黑色', '貓咪白色', '貓咪黑色'], 'images': ['8fad9ca5160f84eddd4c0231b7aad785', '94a767273800606275511904fe00abe0', '2d0b31a3eb9e692b13d27fd93bbd46fb', 'ad6dd87d523812f7a531aaeb9af7c36f', 'efba6dbc7fdca0e9cf710e39554aa7c5', '796554f46f83eef71c5659b4b42cd34f', '7d227308ac0808e04b076f8b68d21838', '802f4a693b90895c82d859e8c849da7c', 'ea6205d5942b536be049a1bdfe7c7de5', 'efd5c39bc1259c685356ed7262c68319', 'fac6dc269e4716d3c434b9e4c774c119', 'd4dc850f2bfb5e04d1bc7ffc6b847649'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['M （建議47.5公斤以內）', 'L （建議55公斤以內）', 'XL （建議62.5公斤以內）', '2XL (建議70公斤以內）'], 'images': None, 'properties': [], 'type': 0}]",4.625,"[8, 0, 0, 1, 1, 6]",2,1,0,,,False,0,False,False,False,False,False,False,False,,False,,,,8522192,True,,,,,0,,,False,False,桃園市桃園區,False,,True,False,,,False,,8522192.0,6 件折 $20,,,,,,,0.0,[0],,,,
16,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,1785634327,9001359,,,1785634327,9001359,背心《免穿內衣》BRA T帶胸墊升級版打底衫內衣莫代爾木漿棉無鋼圈胸罩內衣女上衣【LaVie洛薇】TB0036,"[16, 1000432, 1000140, 1000508, 1000503, 1001499, 1002516, 1002858, 25, 1002127, 1004555, 1005833, 1005837, 1000028, 1000399, 1000487, 1000579, 1001808, 1000613, 1000627, 1001487, 1002234, 1002236, 1002239, 1002238, 1002240, 1002243, 1002244, 1002245, 1003368, 1003765, 1004440, 1004773, 1004849, 1005036, 1005019, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",af7f295a749a26e8cb73e000abd3f0cc,"['af7f295a749a26e8cb73e000abd3f0cc', 'ef508076ee9fc35d6f216c78de78e069', 'b9bd96154bb7e858f5496b1c8f4e6886', '3ff9bccf53e3bd27241de3952a138592', '3e3d3ee42ea473c3af6a5433324bae90', '434762ba55691926a2697c4640ef46ee', '84284f032163c19c43e819d2c87170b0', '559e8043ad30723313380bd00a8a8363', 'eba4a1cdc219814c16c1e0a76c83673f', '65bf66f2fa99a126fb5900138cb9406d', '49501b510e039d7e106c0f55b63d43d0', 'a7004861623f3ed994fa53e68250b792']",TWD,274,1,1545875542,63,2872,False,799,1425,62,,1027,196610,0,normal,15700000,15700000,15700000,36800000,36800000,,36800000,False,57,57,4.3,False,,,"[{'name': '選項', 'options': ['黑色', '白色', '灰色', '藍色'], 'images': ['69b22d38028b248d5e845cf2b28b73a4', 'dbab1ea37d797bd98f784b1a10146653', '7e56e20e6cee54a23dea4f52f46c8680', 'b09eca0db5c2252fe743d5591c50065a'], 'properties': [], 'type': None}, {'name': '尺碼', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': None}]",4.927875243664717,"[1026, 1, 1, 8, 51, 965]",204,146,0,,b7e398486ef03920d7c435d856abce59,False,0,False,True,True,False,True,False,False,,True,,,,0,False,,,,,0,,,False,False,臺中市北屯區,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
