,id,m_id,auto_brand_en,auto_brand_id,auto_gas_size,auto_make_date,auto_mileage_num,auto_price,auto_price_tag,auto_price_type,auto_title_all,item_post_date,item_renew_date,is_new,item_show_num,photo,photoList,rank,score,new_item_show_num,item_kind_name,item_kind_name_en,item_model_name_en,photoNum,is_check,is_vip,is_red,is_realPrice,is_seven,extra_tag,survey_report,organi,top_dealer_item,is_mobile,auto_address,auto_tab_name,auto_year_type,is_audi,is_auction,video_url,org_icon,is_original,adPromotion,ad_featured_pc,sort.mIsTop,sort.isVip,sort.isShow,sort.autoPriceType,sort.priceOrder,sort.checkCarStatus,car_color,car_driveMode,car_fuel,car_door,car_seat,car_license,verified,dealer_name,seller_role,dealer_address,胎壓偵測,動態穩定系統,防盜系統,keyless免鑰系統,循跡系統,中控鎖,剎車輔助系統,兒童安全椅固定裝置,ABS防鎖死,安全氣囊,定速系統,LED頭燈,倒車顯影系統,衛星導航,多功能方向盤,倒車雷達,恆溫空調,自動停車系統,電動天窗,真皮/皮革座椅
89,2791411,26312,Mercedes-Benz,27,3.5L,<b>2012</b>年,<b>4.5</b>萬km,0.0,<b>電洽</b>,3,SLK350總代理.Sky天窗.電視.導航.倒車顥影.電熱椅.頸部暖氣.台中上豪,2021-06-15 20:37:22,<font>3小時內更新</font>,,351,https://p1.8891.com.tw/2019/03/21/2/1553154444574647_220_165.jpg,https://p1.8891.com.tw/2019/03/21/2/1553154444574647_300_225.jpg,90,,351.0,SLK,SLK,SLK350,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,2門,2座,2012年08月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
90,2784402,26312,BMW,6,3.0L,<b>2016</b>年,<b>9.3</b>萬km,0.0,<b>電洽</b>,3,740LI 17年式總代理認證.腳踢尾門.HUD.數位KEY.手勢控制.台中上豪,2021-06-08 16:11:40,<font>3小時內更新</font>,,581,https://p2.8891.com.tw/2020/12/23/1608737677180172_220_165.jpg,https://p2.8891.com.tw/2020/12/23/1608737677180172_300_225.jpg,91,,581.0,7-Series,7-Series,740Li,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,2016年10月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
91,2784389,26312,Lexus,24,5.0L,<b>2009</b>年,<b>11.0</b>萬km,0.0,<b>電洽</b>,3,2010年式LS600HL總代理認證企業老闆節稅車4WD冷熱通風椅.台中上豪,2021-06-15 09:10:04,<font>3小時內更新</font>,,364,https://p2.8891.com.tw/2020/08/24/1598250064661818_220_165.jpg,https://p2.8891.com.tw/2020/08/24/1598250064661818_300_225.jpg,92,,364.0,LS,LS,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2010,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,油電複合,4門,5座,2009年10月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
92,2805430,26312,Lexus,24,4.6L,<b>2013</b>年,<b>9.4</b>萬km,0.0,<b>電洽</b>,3,LS460L 後座影音.雙色內裝.冷熱通風椅.導航.天窗.倒車影像.台中上豪,2021-06-30 09:00:22,<font>3小時內更新</font>,1.0,107,https://p2.8891.com.tw/2021/06/30/1625014169651692_220_165.jpg,https://p2.8891.com.tw/2021/06/30/1625014169651692_300_225.jpg,93,,107.0,LS,LS,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2013,False,False,https://video.8891.com.tw/warehouse/car-video/26312/transcode/202106300846345529_480p.mp4,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,2013年05月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
93,2790414,26312,Maserati,28,4.7L,<b>2012</b>年,<b>6.1</b>萬km,0.0,<b>電洽</b>,3,瑪莎拉蒂 GranTurismo S  米內裝. 台中上豪,2021-06-15 09:11:21,<font>3小時內更新</font>,,354,https://p1.8891.com.tw/2021/05/15/1621064525638807_220_165.jpg,https://p1.8891.com.tw/2021/05/15/1621064525638807_300_225.jpg,94,,354.0,GranTurismo Sport,GranTurismo Sport,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,藍色,2WD,汽油,2門,4座,2016年09月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2804362,26312,Bentley,5,6.0L,<b>2006</b>年,<b>6.4</b>萬km,0.0,<b>電洽</b>,3,賓利 CONTINENTAL GT 雙門. 台中上豪,2021-06-28 21:46:56,<font>3小時內更新</font>,1.0,113,https://p1.8891.com.tw/2021/05/28/1622189012851907_220_165.jpg,https://p1.8891.com.tw/2021/05/28/1622189012851907_300_225.jpg,95,,113.0,Continental GT,Continental GT,,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2006,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,2門,4座,2010年03月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2805426,26312,Lexus,24,3.5L,<b>2017</b>年,<b>5.5</b>萬km,0.0,<b>電洽</b>,3,18式 LS500h 新車保固中. 頂級版.腳踢尾門.HUD.車偏.台中上豪,2021-06-30 08:35:00,<font>3小時內更新</font>,1.0,155,https://p1.8891.com.tw/2021/01/21/1611238641687935_220_165.jpg,https://p1.8891.com.tw/2021/01/21/1611238641687935_300_225.jpg,96,,155.0,LS,LS,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,油電複合,4門,5座,2018年01月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
96,2802296,26312,Porsche,35,4.8L,<b>2013</b>年,<b>5.8</b>萬km,0.0,<b>電洽</b>,3,2013年 CAYENNE S 總代理.大馬力.天窗.換檔撥片.台中上豪,2021-06-26 15:59:23,<font>3小時內更新</font>,,96,https://p2.8891.com.tw/2021/03/26/1616720957405400_220_165.jpg,https://p2.8891.com.tw/2021/03/26/1616720957405400_300_225.jpg,97,,96.0,Cayenne S,Cayenne S,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2013,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,2013年05月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
97,2802306,26312,Audi,4,3.0L,<b>2015</b>年,<b>12.2</b>萬km,0.0,<b>電洽</b>,3,16年式 Q7 45TDI  大型SUV休旅車  台中上豪,2021-06-26 16:03:15,<font>3小時內更新</font>,,206,https://p1.8891.com.tw/2021/05/21/1621569789430763_220_165.jpg,https://p1.8891.com.tw/2021/05/21/1621569789430763_300_225.jpg,98,,206.0,Q7,Q7,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2016,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,柴油,5門,5座,2015年12月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2802301,26312,Mercedes-Benz,27,4.7L,<b>2013</b>年,<b>10.9</b>萬km,0.0,<b>電洽</b>,3,GL450 AMG 車偏7座4WD 車距警示 盲點偵測.台中上豪,2021-06-26 16:02:18,<font>3小時內更新</font>,,91,https://p1.8891.com.tw/2018/12/17/2/1545026582148911_220_165.jpg,https://p1.8891.com.tw/2018/12/17/2/1545026582148911_300_225.jpg,99,,91.0,GL-Class,GL-Class,GL450,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2014,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,7座,2014年05月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
99,2804364,26312,Mercedes-Benz,27,5.5L,<b>2011</b>年,<b>8.2</b>萬km,0.0,<b>電洽</b>,3,S600L designo真皮座椅.後座雙影音.麂皮天蓬.夜視.台中上豪,2021-06-28 21:47:50,<font>3小時內更新</font>,1.0,243,https://p1.8891.com.tw/2021/04/27/1619531053976077_220_165.jpg,https://p1.8891.com.tw/2021/04/27/1619531053976077_300_225.jpg,100,,243.0,S-Class Sedan,S-Class Sedan,S600,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2011,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,其他(深藍色),2WD,汽油,4門,5座,2011年04月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
100,2784365,26312,BMW,6,4.4L,<b>2011</b>年,<b>3.9</b>萬km,0.0,<b>電洽</b>,3,2012年式 650CI  總代理.抬頭顯示.倒車影像.快撥鍵.台中上豪,2021-06-08 16:01:25,<font>3小時內更新</font>,,729,https://p2.8891.com.tw/2021/05/08/1620446786447006_220_165.jpg,https://p2.8891.com.tw/2021/05/08/1620446786447006_300_225.jpg,101,,729.0,6-Series Coupe,6-Series Coupe,650i,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,2門,4座,2012年01月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2802300,26312,Mini,30,1.6L,<b>2013</b>年,<b>3.3</b>萬km,0.0,<b>電洽</b>,3,2014年式 MINI ONE COUNTRYMAN  總代理.低里程.台中上豪,2021-06-26 16:01:41,<font>3小時內更新</font>,,147,https://p1.8891.com.tw/2021/03/22/1616400000450453_220_165.jpg,https://p1.8891.com.tw/2021/03/22/1616400000450453_300_225.jpg,102,,147.0,Countryman,Countryman,,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2014,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,棕色,2WD,汽油,5門,5座,2014年02月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2804377,26312,Toyota,46,3.5L,<b>2018</b>年,<b>6.2</b>萬km,0.0,<b>電洽</b>,3,SIENNA  電視.天窗.抬頭顯示器.盲點.導航.台中上豪,2021-06-28 21:59:10,<font>3小時內更新</font>,1.0,184,https://p1.8891.com.tw/2021/06/28/1624888471029561_220_165.jpg,https://p1.8891.com.tw/2021/06/28/1624888471029561_300_225.jpg,103,,184.0,Sienna,Sienna,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,5門,7座,2018年03月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
103,2802297,26312,Maserati,28,3.0L,<b>2013</b>年,<b>11.4</b>萬km,0.0,<b>電洽</b>,3,2014年式 蒙地拿 QUATTROPORTE S Q4 總代理.電視.台中上豪,2021-06-26 16:00:40,<font>3小時內更新</font>,,191,https://p1.8891.com.tw/2021/02/21/1613916366513315_220_165.jpg,https://p1.8891.com.tw/2021/02/21/1613916366513315_300_225.jpg,104,,191.0,Quattroporte,Quattroporte,,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2014,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,藍色,4WD,汽油,4門,5座,2014年04月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
104,2802263,26312,Toyota,46,3.5L,<b>2018</b>年,<b>4.6</b>萬km,0.0,<b>電洽</b>,3,19年式 LIMITED 盲點.第3排電動座椅.倒車影像.台中上豪,2021-06-26 15:53:16,<font>3小時內更新</font>,,295,https://p1.8891.com.tw/2021/06/26/1624693213923381_220_165.jpg,https://p1.8891.com.tw/2021/06/26/1624693213923381_300_225.jpg,105,,295.0,Sienna,Sienna,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2019,False,False,https://video.8891.com.tw/warehouse/car-video/26312/transcode/202106281006073331_480p.mp4,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,7座,2019年11月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
105,2791413,26312,Mercedes-Benz,27,4.7L,<b>2013</b>年,<b>3.5</b>萬km,0.0,<b>電洽</b>,3,S500L 總代理.抬腿舒適椅.後座雙螢幕.全景.腳踢尾門.香芬套件.台中上豪,2021-06-15 20:39:40,<font>3小時內更新</font>,,558,https://p1.8891.com.tw/2021/06/22/1624342356910115_220_165.jpg,https://p1.8891.com.tw/2021/06/22/1624342356910115_300_225.jpg,106,,558.0,S-Class Sedan,S-Class Sedan,S500,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2014,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,其他(黑藍),2WD,汽油,4門,5座,2013年12月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
106,2791409,26312,Lexus,24,5.0L,<b>2010</b>年,<b>19.4</b>萬km,0.0,<b>電洽</b>,3,2011年式 LS600HL 總代理.冷熱通風椅.吸頂大螢幕.DVD.台中上豪,2021-06-15 20:34:00,<font>3小時內更新</font>,,226,https://p1.8891.com.tw/2021/01/29/1611906987710763_220_165.jpg,https://p1.8891.com.tw/2021/01/29/1611906987710763_300_225.jpg,107,,226.0,LS,LS,,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2011,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,油電複合,4門,5座,2010年12月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
107,2791414,26312,Jaguar,19,4.2L,<b>2003</b>年,<b>18.0</b>萬km,0.0,<b>電洽</b>,3,XJ8 04款 低里程.一手車.冷熱通風椅.天窗.遮陽簾.台中上豪,2021-06-15 20:40:16,<font>3小時內更新</font>,,340,https://p2.8891.com.tw/2019/10/11/2/1570780734783854_220_165.jpg,https://p2.8891.com.tw/2019/10/11/2/1570780734783854_300_225.jpg,108,,340.0,XJ,XJ,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2004,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,2003年09月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2784369,26312,Mercedes-Benz,27,3.5L,<b>2010</b>年,<b>7.1</b>萬km,0.0,<b>電洽</b>,3,2011年式 S400H 總裁級雙螢幕影音.冷熱通風椅.HK音響.台中上豪,2021-06-08 16:03:19,<font>3小時內更新</font>,,316,https://p2.8891.com.tw/2021/02/27/1614412375198666_220_165.jpg,https://p2.8891.com.tw/2021/02/27/1614412375198666_300_225.jpg,109,,316.0,S-Class Sedan,S-Class Sedan,S400 Hybrid,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2011,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,油電複合,4門,5座,2014年09月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
109,2784379,26312,Mercedes-Benz,27,3.5L,<b>2011</b>年,<b>8.4</b>萬km,0.0,<b>電洽</b>,3,2011年式 S400H 總代理.天窗.冷熱通風椅.倒車影像.台中上豪,2021-06-08 16:04:51,<font>3小時內更新</font>,,382,https://p2.8891.com.tw/2021/04/03/1617425585426340_220_165.jpg,https://p2.8891.com.tw/2021/04/03/1617425585426340_300_225.jpg,110,,382.0,S-Class Sedan,S-Class Sedan,S400 Hybrid,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2011,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,銀色,2WD,油電複合,4門,5座,2011年06月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2767968,688801,Mercedes-Benz,27,2.0L,<b>2019</b>年,<b>4312</b>km,169.8,<b>169.8</b>萬,3,【滿吉國際】A220 AMG Sedan 珍珠白 新款 全景天窗 盲點 免鑰匙,2021-05-21 19:50:13,<font>3小時內更新</font>,,"<span class=""Red"">1338</span>",https://p1.8891.com.tw/2021/06/02/1622617136352697_220_165.jpg,https://p1.8891.com.tw/2021/06/02/1622617136352697_300_225.jpg,111,,1338.0,A-Class,A-Class,A220,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2019,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
111,2767920,688801,Mercedes-Benz,27,2.0L,<b>2020</b>年,<b>2.3</b>萬km,228.8,<b>228.8</b>萬,3,【滿吉國際】GLC300 AMG 4Matic 全景 免鑰匙 盲點 自動停車,2021-05-21 19:48:38,<font>3小時內更新</font>,,"<span class=""Red"">1298</span>",https://p1.8891.com.tw/2021/06/10/1623305238671685_220_165.jpg,https://p1.8891.com.tw/2021/06/10/1623305238671685_300_225.jpg,112,,1298.0,GLC,GLC,GLC300,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,2768008,688801,Toyota,46,2.5L,<b>2021</b>年,<b>134</b>km,233.8,<b>233.8</b>萬,3,【滿吉國際】XSE 運動版 科技灰 全新車 七人座 自動跟車系統 盲點 雙色內裝,2021-05-21 19:51:43,<font>3小時內更新</font>,,"<span class=""Red"">3512</span>",https://p2.8891.com.tw/2021/06/28/1624871712425764_220_165.jpg,https://p2.8891.com.tw/2021/06/28/1624871712425764_300_225.jpg,113,,3512.0,Sienna,Sienna,,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,油電複合,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
113,2768058,688801,Toyota,46,2.5L,<b>2021</b>年,<b>128</b>km,228.8,<b>228.8</b>萬,3,【滿吉國際】XSE 限量運動版 七人座 ACC 盲點 免鑰匙摸門含腳踢 多項配備,2021-05-21 19:55:14,<font>3小時內更新</font>,,"<span class=""Red"">4366</span>",https://p2.8891.com.tw/2021/06/20/1624163207392982_220_165.jpg,https://p2.8891.com.tw/2021/06/20/1624163207392982_300_225.jpg,114,,4366.0,Sienna,Sienna,,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,油電複合,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
114,2800723,688801,Mercedes-Benz,27,2.0L,<b>2020</b>年,<b>200</b>km,219.8,<b>219.8</b>萬,3,【滿吉國際】GLB250 新款 七人座 全景天窗 免鑰匙 盲點 CarPlay,2021-06-24 22:59:20,<font>3小時內更新</font>,,703,https://p1.8891.com.tw/2021/06/24/1624546602070707_220_165.jpg,https://p1.8891.com.tw/2021/06/24/1624546602070707_300_225.jpg,115,,703.0,GLB,GLB,GLB 250,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,其他(金屬黑),2WD,汽油,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,2795322,707234,Honda,16,3.5L,<b>2012</b>年,<b>23.0</b>萬km,15.0,<b>15</b>萬,3,車況正常無待修項目,2021-06-19 16:30:14,<font>3小時內更新</font>,,812,https://p2.8891.com.tw/2021/06/19/1624090749729512_220_165.jpg,https://p2.8891.com.tw/2021/06/19/1624090749729512_300_225.jpg,116,,812.0,Accord,Accord,,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台北市,自手排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,汽油,4門,5座,2012年04月領牌,0,m先生,個人賣家,台北市松山區,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
116,2793821,436065,Volkswagen,47,1.6L,<b>2012</b>年,<b>4.9</b>萬km,30.8,<b>30.8</b>萬,3,2013領牌 VW GOLF 1.6 汽油 保證里程 車況絕佳,2021-06-18 11:09:43,<font>3小時內更新</font>,,331,https://p1.8891.com.tw/2021/06/18/1623985380926389_220_165.jpg,https://p1.8891.com.tw/2021/06/18/1623985380926389_300_225.jpg,117,,331.0,Golf,Golf,,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,彰化縣,自手排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,藍色,2WD,汽油,5門,5座,2013年06月領牌,0,許小姐,個人賣家,彰化縣彰化市,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
117,2789651,136809,Infiniti,18,3.7L,<b>2013</b>年,<b>15.0</b>萬km,62.0,<b>62</b>萬,3,★豬豬人中古車-德泉汽車★13年 FX37 頂級版/稀有白色★中部第一實價車商★,2021-06-13 20:24:36,<font>4小時內更新</font>,,816,https://p1.8891.com.tw/2021/06/13/1623587062396897_220_165.jpg,https://p1.8891.com.tw/2021/06/13/1623587062396897_300_225.jpg,118,,816.0,FX37,FX37,,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2013,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,2013年08月領牌,0,豬豬人中古車德泉汽車,豬豬人中古車德泉汽車,台中市東區旱溪西路一段540號,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
118,2780885,263886,Maserati,28,3.0L,<b>2016</b>年,<b>5.0</b>萬km,268.0,<b>268</b>萬,3,駿岳-小魏 總代理 一手車 快樂波特SQ4 選配H/K音響 方向盤 原木飾板,2021-06-04 17:44:42,<font>4小時內更新</font>,,"<span class=""Red"">2133</span>",https://p2.8891.com.tw/2021/06/23/6/1624423061385872_220_165.jpg,https://p2.8891.com.tw/2021/06/23/6/1624423061385872_300_225.jpg,119,,2133.0,Quattroporte,Quattroporte,,16.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,台北市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,4門,5座,2017年10月領牌,0,駿岳汽車,駿岳汽車,台北市士林區承德路四段331號1樓,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,2799486,263886,Mercedes-Benz,27,2.0L,<b>2017</b>年,<b>4.5</b>萬km,179.0,<b>179</b>萬,3,駿岳-小魏 總代理一手車 Benz GLC250 AMG 環景 全景 導航,2021-06-23 17:17:20,<font>4小時內更新</font>,,698,https://p2.8891.com.tw/2021/04/24/6/1619253009546368_220_165.jpg,https://p2.8891.com.tw/2021/04/24/6/1619253009546368_300_225.jpg,120,,698.0,GLC,GLC,GLC250,18.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,台北市,手自排,2017,False,False,,[],0.0,[],7620.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,2017年07月領牌,0,駿岳汽車,駿岳汽車,台北市士林區承德路四段331號1樓,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
